WKT,PFI,UFI,FTYPE_CODE,NFEAT_ID,EZI_RDNAME,EZIRDNMLBL,ROAD_NAME,ROAD_TYPE,RD_SUF,RD_NAME1,RD_TYPE1,RD_SUF1,RD_NAME2,RD_TYPE2,RD_SUF2,RD_NAME3,RD_TYPE3,RD_SUF3,RD_NAME4,RD_TYPE4,RD_SUF4,RD_NAME5,RD_TYPE5,RD_SUF5,RD_NAME6,RD_TYPE6,RD_SUF6,RD_NAME7,RD_TYPE7,RD_SUF7,LEFT_LOC,RIGHT_LOC,CLASS_CODE,DIR_CODE,ROUTE_NO,STRUCTNAME,HT_LIMIT,RESTRICTN,PHYS_COND,CONST_TYPE,ROAD_SEAL,DIV_RD,NRE_ROUTE,FROM_UFI,TO_UFI,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI
"LINESTRING (144.95906792699998 -37.820094295999979,144.959079256 -37.820148359999962,144.95907061000003 -37.820195542999954,144.95905329499999 -37.820224946,144.95902608900008 -37.820252380999989,144.958982644 -37.820272214999989,144.95892536600002 -37.82029093599999)",12579956,17720447,road,0,AQUARIUM DRIVE,Aquarium Dr,AQUARIUM,DRIVE,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,F,,,0.0,,,,1,U,,17720443,17720446,1217,2007/05/14,5679430,2007/05/14
"LINESTRING (144.95902442600004 -37.819926045999978,144.95906792699998 -37.820094295999979)",5679047,17720448,bridge,0,AQUARIUM DRIVE,Aquarium Dr,AQUARIUM,DRIVE,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,F,,,0.0,,,,1,U,,16134148,17720443,1217,2000/12/17,0,2007/05/14
"LINESTRING (144.96785442700002 -37.797873651999964,144.96788572100002 -37.797711478999986,144.96810996900001 -37.797736316,144.96812353600001 -37.797660689)",13243920,18709122,road,0,COCHRANE PLACE,Cochrane Pl,COCHRANE,PLACE,,,,,,,,,,,,,,,,,,,,,,,CARLTON,CARLTON,5,B,,,0.0,,,,1,U,,14947519,18709129,257,2007/10/03,5666432,2007/10/03
"LINESTRING (144.96812353600001 -37.797660689,144.96820079300005 -37.797230189)",13243921,18709123,road,0,COCHRANE PLACE,Cochrane Pl,COCHRANE,PLACE,,,,,,,,,,,,,,,,,,,,,,,CARLTON,CARLTON,5,B,,,0.0,,,,1,U,,18709129,2303810,257,2007/10/03,5666432,2007/10/03
"LINESTRING (144.94444098700001 -37.798742029999971,144.94452923200004 -37.798240180999983)",13269325,18817494,road,0,DAISY COURT,Daisy Ct,DAISY,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818382,18818378,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94541813700005 -37.798683614999959,144.94574281799999 -37.798719568999957)",13269326,18817495,road,0,BANKSIA COURT,Banksia Ct,BANKSIA,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818380,18818381,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94535178900003 -37.79906092799996,144.94541813700005 -37.798683614999959)",13269327,18817496,road,0,CAMELLIA COURT,Camellia Ct,CAMELLIA,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818386,18818380,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94599612800005 -37.798921598999982,144.94608301699998 -37.79842746099996)",13269328,18817497,road,0,AZALEA COURT,Azalea Ct,AZALEA,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818383,18818379,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94567152400009 -37.799297407999973,144.94570660700003 -37.799097939999967)",13269329,18817498,road,0,ELM COURT,Elm Ct,ELM,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818390,18818387,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94564032900007 -37.799474676999978,144.94558846000007 -37.799757597)",13269330,18817499,road,0,FUCHSIA COURT,Fuchsia Ct,FUCHSIA,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818393,18818395,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94511115800003 -37.799399291999976,144.94506633800006 -37.79969731599999)",13269331,18817500,road,0,HIBISCUS COURT,Hibiscus Ct,HIBISCUS,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818392,2305098,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94513840800005 -37.799245591999977,144.94517538500008 -37.799035375999949)",13269332,18817501,road,0,GERANIUM COURT,Geranium Ct,GERANIUM,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818389,18818385,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94461440600003 -37.799168701999974,144.944650153 -37.798965486999975)",13269333,18817502,road,0,IVY COURT,Ivy Ct,IVY,COURT,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818388,18818384,5644,2007/11/21,0,2007/11/21
"LINESTRING (144.94614786500006 -37.799143974,144.94602917300006 -37.799808477999989)",13265403,18808586,road,0,ABBOTSFORD STREET,Abbotsford St,ABBOTSFORD,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,4,B,,,0.0,,,,1,U,,18808597,2305146,1328,2007/11/13,5667688,2007/11/13
"LINESTRING (144.94430949000002 -37.798165907999987,144.94432023900004 -37.798417627999982,144.94422510499999 -37.798928843999988)",13265404,18808587,road,0,DRYBURGH STREET,Dryburgh St,DRYBURGH,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,16304664,18808596,257,2007/11/13,5667566,2007/11/13
"LINESTRING (144.94422510499999 -37.798928843999988,144.94410574300002 -37.799586399999953)",13265405,18808588,road,0,DRYBURGH STREET,Dryburgh St,DRYBURGH,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,18808596,2305043,257,2007/11/13,5667566,2007/11/13
"LINESTRING (144.94452923200004 -37.798240180999983,144.94430949000002 -37.798165907999987)",13269189,18817312,road,0,HAINES STREET,Haines St,HAINES,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,18818378,16304664,266,2007/11/21,5666888,2007/11/21
"LINESTRING (144.94627197 -37.798449133999952,144.94608301699998 -37.79842746099996)",13269190,18817313,road,0,HAINES STREET,Haines St,HAINES,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,2304468,18818379,266,2007/11/21,5666888,2007/11/21
"LINESTRING (144.94608301699998 -37.79842746099996,144.94456985 -37.798253903999978,144.94452923200004 -37.798240180999983)",13269191,18817314,road,0,HAINES STREET,Haines St,HAINES,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,18818379,18818378,266,2007/11/21,5666888,2007/11/21
"LINESTRING (144.944650153 -37.798965486999975,144.94456465899998 -37.798968330999969,144.94422510499999 -37.798928843999988)",13269192,18817315,road,0,PLANE TREE WAY,Plane Tree Way,PLANE TREE,WAY,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818384,18808596,5645,2007/11/21,13265406,2007/11/21
"LINESTRING (144.94517538500008 -37.799035375999949,144.94515651500001 -37.799031825999975,144.94509583299998 -37.798986639999953,144.94501807699999 -37.79895047399998,144.944927033 -37.798935375999974,144.944835969 -37.798930819999953,144.94474300900004 -37.79894131899999,144.94465382 -37.79896536199999,144.944650153 -37.798965486999975)",13269193,18817316,road,0,PLANE TREE WAY,Plane Tree Way,PLANE TREE,WAY,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818385,18818384,5645,2007/11/21,13265406,2007/11/21
"LINESTRING (144.94614786500006 -37.799143974,144.94570660700003 -37.799097939999967)",13269194,18817317,road,0,PLANE TREE WAY,Plane Tree Way,PLANE TREE,WAY,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18808597,18818387,5645,2007/11/21,13265406,2007/11/21
"LINESTRING (144.94410574300002 -37.799586399999953,144.94452851400001 -37.799635213999977)",13269195,18817318,road,0,OSHANASSY STREET,Oshanassy St,OSHANASSY,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,2305043,18818394,266,2007/11/21,5667630,2007/11/21
"LINESTRING (144.94452851400001 -37.799635213999977,144.94506633800006 -37.79969731599999)",13269196,18817319,road,0,OSHANASSY STREET,Oshanassy St,OSHANASSY,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,18818394,2305098,266,2007/11/21,5667630,2007/11/21
"LINESTRING (144.94506633800006 -37.79969731599999,144.94558846000007 -37.799757597)",13269197,18817320,road,0,OSHANASSY STREET,Oshanassy St,OSHANASSY,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,2305098,18818395,266,2007/11/21,5667689,2007/11/21
"LINESTRING (144.94558846000007 -37.799757597,144.94602917300006 -37.799808477999989)",13269198,18817321,road,0,OSHANASSY STREET,Oshanassy St,OSHANASSY,STREET,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,DS,,18818395,2305146,266,2007/11/21,5667689,2007/11/21
"LINESTRING (144.94535178900003 -37.79906092799996,144.94526084200004 -37.799051443999986,144.94517538500008 -37.799035375999949)",13269200,18817323,road,0,PLANE TREE WAY,Plane Tree Way,PLANE TREE,WAY,,,,,,,,,,,,,,,,,,,,,,,NORTH MELBOURNE,NORTH MELBOURNE,5,B,,,0.0,,,,1,ND,,18818386,18818385,5645,2007/11/21,13265406,2007/11/21
"LINESTRING (144.95680323200008 -37.811968998999987,144.95683625000004 -37.812041370999964,144.95702593600004 -37.812477416999968)",11769101,19155064,road,0,UNNAMED,Unnamed,UNNAMED,,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,6,B,,,0.0,,,,1,ND,,16235393,16235404,5526,2006/03/27,0,2008/04/17
"LINESTRING (144.96812353600001 -37.797660689,144.96832609600006 -37.797682501999986)",13243922,19139986,road,0,RAFFA PLACE,Raffa Pl,RAFFA,PLACE,,,,,,,,,,,,,,,,,,,,,,,CARLTON,CARLTON,5,B,,,0.0,,,,1,ND,,18709129,18709130,5640,2007/10/03,0,2008/04/08
"LINESTRING (144.97167098099999 -37.797609202999979,144.97164481300001 -37.797748015999957,144.971618713 -37.79791596699999,144.97167757400007 -37.797923161999961)",13286516,19139987,road,0,TYRONE PLACE,Tyrone Pl,TYRONE,PLACE,,,,,,,,,,,,,,,,,,,,,,,CARLTON,CARLTON,5,B,,,0.0,,,,2,ND,,19109202,19109203,5654,2008/03/28,0,2008/04/08
"LINESTRING (144.96295315000009 -37.81586750299999,144.96280709900009 -37.815553583999986,144.96278945900008 -37.815464865999957)",5676935,19231923,road,0,FLEMING PLACE,Fleming Pl,FLEMING,PLACE,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,B,,,0.0,,,,1,U,,19232400,2312834,260,2000/12/17,0,2008/07/14
"LINESTRING (144.95767853900009 -37.82061799,144.95775567100009 -37.820783108)",5679396,19222246,road,0,KINGS WAY,Kings Way,KINGS,WAY,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,2,B,,,0.0,,,,1,DS,,2315204,19222605,1749,2000/12/17,0,2008/07/03
"LINESTRING (144.95785776800005 -37.821012898999982,144.95789462100004 -37.821123285,144.95792310600007 -37.821207195999989)",10087430,19222247,road,0,KINGS WAY,Kings Way,KINGS,WAY,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,2,B,,,0.0,,,,1,DS,,19222607,12497887,1749,2003/01/08,6288335,2008/07/03
"LINESTRING (144.97549145400001 -37.811256728999979,144.97546696699999 -37.811404209999978)",13292243,19206676,road,0,PARLIAMENT PLACE,Parliament Pl,PARLIAMENT,PLACE,,,,,,,,,,,,,,,,,,,,,,,EAST MELBOURNE,EAST MELBOURNE,5,B,,,0.0,,,,1,U,,19206682,19165694,257,2008/04/28,5674525,2008/06/10
"LINESTRING (144.97558533100005 -37.810727082999961,144.97549145400001 -37.811256728999979)",13292242,19206677,road,0,PARLIAMENT PLACE,Parliament Pl,PARLIAMENT,PLACE,,,,,,,,,,,,,,,,,,,,,,,EAST MELBOURNE,EAST MELBOURNE,5,B,,,0.0,,,,1,U,,2310504,19206682,257,2008/04/28,5674525,2008/06/10
"LINESTRING (144.97549145400001 -37.811256728999979,144.97599934800007 -37.811316181,144.97597161200008 -37.811466553,144.97546696699999 -37.811404209999978)",13292245,19206678,road,0,PARLIAMENT SQUARE,Parliament Sq,PARLIAMENT,SQUARE,,,,,,,,,,,,,,,,,,,,,,,EAST MELBOURNE,EAST MELBOURNE,5,B,,,0.0,,,,1,ND,,19206682,19165694,5671,2008/04/28,0,2008/06/10
"LINESTRING (144.95665581000003 -37.824509869,144.95632730099999 -37.823801672,144.95623432100001 -37.82360123699999)",13296021,19188471,road,0,CLARENDON STREET,Clarendon St,CLARENDON,STREET,,,,,,,,,,,,,,,,,,,,,,,SOUTH WHARF,SOUTHBANK,2,B,,,0.0,,,,1,ND,,19188969,2316499,1487,2008/05/21,10128122,2008/05/21
"LINESTRING (144.97181050300003 -37.797624255999949,144.97167098099999 -37.797609202999979)",13286514,19109195,road,0,ELGIN STREET,Elgin St,ELGIN,STREET,,,,,,,,,,,,,,,,,,,,,,,CARLTON,CARLTON,3,B,,,0.0,,,,1,DS,,2304006,19109202,1269,2008/03/28,5666346,2008/03/28
"LINESTRING (144.97167098099999 -37.797609202999979,144.97088505700003 -37.797524391999957)",13286515,19109196,road,0,ELGIN STREET,Elgin St,ELGIN,STREET,,,,,,,,,,,,,,,,,,,,,,,CARLTON,CARLTON,3,B,,,0.0,,,,1,DS,,19109202,2303959,1269,2008/03/28,5666346,2008/03/28
"LINESTRING (144.96139239299998 -37.820981669999981,144.962151285 -37.820827966999957)",16774134,46334607,road,0,SOUTHBANK PROMENADE,Southbank Prom,SOUTHBANK,PROMENADE,,CAPITAL CITY,TRAIL,,,,,,,,,,,,,,,,,,,,SOUTHBANK,SOUTHBANK,12,B,,,0.0,,,,1,U,,13098533,46334621,762,2014/06/23,11737347,2014/06/23
"LINESTRING (144.962151285 -37.820827966999957,144.962555716 -37.820746058,144.96508619500003 -37.820155240999952)",16774135,46334608,road,0,SOUTHBANK PROMENADE,Southbank Prom,SOUTHBANK,PROMENADE,,CAPITAL CITY,TRAIL,,,,,,,,,,,,,,,,,,,,SOUTHBANK,SOUTHBANK,12,B,,,0.0,,,,1,U,,46334621,15747101,762,2014/06/23,11737347,2014/06/23
"LINESTRING (144.965157955 -37.819221101999972,144.96384029300009 -37.819487534999951,144.96372751800004 -37.81951181)",16774136,46334609,road,0,FLINDERS WALK,Flinders Walk,FLINDERS,WALK,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,11,B,,,0.0,,,,1,ND,,16134288,46334619,5526,2014/06/23,11748066,2014/06/23
"LINESTRING (144.96372751800004 -37.81951181,144.96331998100004 -37.819599525,144.96306322500004 -37.819612087999985)",16774137,46334610,road,0,FLINDERS WALK,Flinders Walk,FLINDERS,WALK,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,11,B,,,0.0,,,,1,ND,,46334619,16134289,5526,2014/06/23,11748066,2014/06/23
"LINESTRING (144.96291811200001 -37.820192368999983,144.96372751800004 -37.81951181)",16774138,46334611,foot_bridge,0,UNNAMED,Unnamed,UNNAMED,,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,11,B,,SANDRIDGE PEDESTRIAN BRIDGE,0.0,,,,2,ND,,46334620,46334619,5882,2014/06/23,0,2014/06/23
"LINESTRING (144.962151285 -37.820827966999957,144.96272819600006 -37.820344813999952,144.96291811200001 -37.820192368999983)",16774139,46334612,foot_bridge,0,UNNAMED,Unnamed,UNNAMED,,,,,,,,,,,,,,,,,,,,,,,,SOUTHBANK,SOUTHBANK,11,B,,SANDRIDGE PEDESTRIAN BRIDGE,0.0,,,,2,ND,,46334621,46334620,5882,2014/06/23,0,2014/06/23
"LINESTRING (144.97546696699999 -37.811404209999978,144.97538897000004 -37.81185043399995)",13292244,19165686,road,0,PARLIAMENT PLACE,Parliament Pl,PARLIAMENT,PLACE,,,,,,,,,,,,,,,,,,,,,,,EAST MELBOURNE,EAST MELBOURNE,5,B,,,0.0,,,,1,U,,19165694,2311027,257,2008/04/28,5674525,2008/04/28
"LINESTRING (144.95681520599999 -37.820721459999959,144.95689501100003 -37.820877577999966,144.95693693600003 -37.82091476,144.95701600300004 -37.82103068399999)",11895049,19391260,road,0,GEM PLACE,Gem Pl,GEM,PLACE,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,B,,,0.0,,,,1,ND,,19391319,16620132,5577,2007/03/21,0,2008/08/13
"LINESTRING (144.95675236700004 -37.820610109999961,144.95681520599999 -37.820721459999959)",11895048,19391261,road,0,GEM PLACE,Gem Pl,GEM,PLACE,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,B,,,0.0,,,,1,ND,,16134151,19391319,5577,2007/03/21,0,2008/08/13
"LINESTRING (144.95681520599999 -37.820721459999959,144.95620496600009 -37.820827232999989,144.95600549900007 -37.820834115999958)",11895006,19391262,road,0,FLINDERS STREET,Flinders St,FLINDERS,STREET,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,F,,,0.0,,,,1,U,,19391319,2315305,1163,2007/03/21,5679426,2008/08/13
"LINESTRING (144.95767853900009 -37.82061799,144.95759575300008 -37.820589219,144.95747827900004 -37.820580599999971,144.95734911200009 -37.82058312199996,144.95719732800001 -37.820608682999989,144.95681520599999 -37.820721459999959)",11895005,19391263,road,0,FLINDERS STREET,Flinders St,FLINDERS,STREET,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,5,F,,,0.0,,,,1,U,,2315204,19391319,1163,2007/03/21,5679426,2008/08/13
"LINESTRING (144.95775567100009 -37.820783108,144.957812397 -37.820900258,144.95782215500003 -37.82091963299996)",13308595,19222023,road,0,KINGS WAY,Kings Way,KINGS,WAY,,,,,,,,,,,,,,,,,,,,,,,MELBOURNE,MELBOURNE,2,B,,,0.0,,,,1,DS,,19222605,19222606,1749,2008/07/03,11535455,2008/07/03
"LINESTRING (144.94333008900003 -37.812797182999986,144.94360892600002 -37.812968198999954,144.94386035800005 -37.813124730999959,144.94409816900009 -37.813319017999959,144.94431555200003 -37.813556434999953,144.94450572800008 -37.813804631999972,144.94467548300008 -37.81410135699997,144.94489948099999 -37.814586885999972,144.94500580800002 -37.814993025999968)",11633787,46335125,road,0,HARBOUR ESPLANADE,Harbour Esp,HARBOUR,ESPLANADE,,DOCKLANDS,HIGHWAY,,,,,,,,,,,,,,,,,,,,DOCKLANDS,DOCKLANDS,3,F,,,0.0,,,,1,DD,,46335605,2312627,5461,2005/05/17,0,2014/06/26
